,name,position,primary_color,secondary_color,badge_url,avatar_url,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,dispossessed,totalContest,wonContest,shotOffTarget,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,interceptionWon,totalTackle,errorLeadToAShot,ownGoals,wasFouled,fouls,totalOffside,goodHighClaim,saves,totalKeeperSweeper,accurateKeeperSweeper,totalOffside,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,keyPass,expectedAssists,groundWon
14,Alexandre Jesus,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1016865/image,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,6.8,3.0,0.11,0.0,0.0,4.0
15,Kauã Elias,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1482841/image,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,6.9,3.0,0.04,1.0,0.03,3.0
16,Gustavo Ramalho,G,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1106144/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Kevyn Vinicius Medeiros de Freitas,G,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1650565/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Davi,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1106777/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Kayky Almeida,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1464528/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Wallace,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1017033/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Gustavo Dohmann,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1485275/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Thiago Henrique Gonçalves Silva,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1588031/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Anderson Max,G,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/866905/image,8.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,90.0,9.0,6.6,1.0,0.0,0.0,0.0,0.0
1,Arlen,D,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/868851/image,14.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,19.0,6.3,4.0,0.0,0.0,0.0,3.0
2,Igor,D,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/904330/image,35.0,32.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,45.0,7.0,5.0,0.0,0.0,0.0,2.0
3,João Victor de Sousa Cabral,D,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/1640593/image,53.0,40.0,12.0,6.0,0.0,0.0,0.0,2.0,0.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,65.0,6.1,10.0,0.0,0.0,0.0,1.0
4,Paulo Victor,D,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/1016179/image,41.0,31.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,8.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,48.0,6.3,10.0,0.0,0.0,0.0,3.0
5,Diego Miticov,M,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/1463888/image,53.0,48.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,69.0,6.0,6.0,0.0,1.0,0.0,3.0
6,Romarinho,M,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/1466249/image,50.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,67.0,6.8,10.0,0.0,0.0,0.0,8.0
7,Victor Gualberto Araujo,M,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/1609675/image,19.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,21.0,6.5,1.0,0.0,0.0,0.0,3.0
8,Gerson Júnior,M,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/982644/image,19.0,15.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,35.0,6.6,5.0,0.0,0.0,0.0,8.0
9,Patrick,F,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/892126/image,38.0,33.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,19.0,2.0,7.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,77.0,6.6,16.0,0.12,1.0,0.04,19.0
10,Ítalo,F,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/874262/image,14.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,80.0,26.0,6.4,4.0,0.07,0.0,0.0,2.0
11,Matheus da Silva Barbosa,D,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/1609625/image,25.0,23.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,15.0,9.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,32.0,7.0,6.0,0.0,0.0,0.0,8.0
12,Edilson,M,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/1047207/image,13.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,9.0,1.0,1.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,27.0,6.9,4.0,0.12,1.0,0.21,8.0
13,Clisman,M,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/1104069/image,14.0,13.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,6.0,7.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,24.0,7.1,3.0,0.04,1.0,0.11,7.0
14,Pablo Alves,F,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/1064027/image,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,6.6,2.0,0.21,0.0,0.0,0.0
15,Jackson Caucaia,M,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/796678/image,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Leandro Naziozeno,G,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/1148485/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Lucas Gomes da Silva,G,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/1589069/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Acacio,D,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/583828/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Matheus Claudino,M,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/973886/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Raian Faria Lourenço,M,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/1640595/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tavinho,M,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/873135/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,João Cabral,F,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/1462195/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Léo Jardim,G,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/595598/image,12.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,90.0,13.0,7.1,0.0,0.0,0.0,0.0,0.0
1,Paulo Henrique,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1021721/image,65.0,55.0,7.0,3.0,1.0,11.0,7.0,1.0,2.0,13.0,12.0,1.0,0.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,83.0,8.4,10.0,0.0,4.0,0.84,10.0
2,Maicon,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/44691/image,75.0,73.0,7.0,7.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,86.0,7.8,5.0,0.0,0.0,0.0,4.0
3,Léo,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/360940/image,77.0,73.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,94.0,8.0,2.0,0.37,0.0,0.0,7.0
4,Matheus Julião,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1463563/image,48.0,41.0,5.0,5.0,0.0,3.0,2.0,1.0,0.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,62.0,7.4,9.0,0.0,0.0,0.0,7.0
5,Zé Gabriel,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/988852/image,59.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,67.0,7.1,3.0,0.01,0.0,0.0,3.0
6,Rossi,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/243425/image,26.0,20.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,29.0,6.7,6.0,0.0,1.0,0.28,1.0
7,Patrick De Lucca,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/979868/image,38.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,46.0,6.6,5.0,0.0,0.0,0.0,2.0
8,Bruno Praxedes,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1018093/image,30.0,26.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,10.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,39.0,6.7,5.0,0.0,0.0,0.0,3.0
9,Serginho,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/849301/image,31.0,24.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,5.0,2.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,82.0,52.0,7.6,12.0,0.18,1.0,0.32,4.0
10,Rayan,F,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1464966/image,20.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,14.0,6.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,38.0,7.3,12.0,0.85,0.0,0.0,4.0
11,Dimitri Payet,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/14216/image,42.0,36.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,57.0,8.0,10.0,0.62,5.0,1.1,3.0
12,Paulinho Paula,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/879902/image,58.0,53.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,73.0,7.8,3.0,0.06,1.0,0.0,8.0
13,David,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/840291/image,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,25.0,6.5,3.0,0.0,0.0,0.0,1.0
14,Jair,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/268419/image,34.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,42.0,7.0,3.0,0.0,1.0,0.0,3.0
15,Erick Marcus,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1403439/image,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,6.3,1.0,0.65,0.0,0.0,2.0
16,Halls,G,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1020235/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,João Victor,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/982998/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Puma Rodríguez,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/877591/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Leandrinho,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1589416/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Robert Rojas,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/874964/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Matheus Carvalho,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1391962/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Cauã Paixão,F,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1463541/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Mota,G,#FFE314,#13027C,https://api.sofascore.com/api/v1/team/6980/image,https://api.sofascore.com/api/v1/player/926826/image,12.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,90.0,15.0,6.5,3.0,0.0,0.0,0.0,0.0
1,Almir,D,#FFE314,#13027C,https://api.sofascore.com/api/v1/team/6980/image,https://api.sofascore.com/api/v1/player/1463893/image,30.0,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,10.0,10.0,1.0,2.0,5.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,52.0,6.5,12.0,0.12,1.0,0.0,9.0
2,Marcão,D,#FFE314,#13027C,https://api.sofascore.com/api/v1/team/6980/image,https://api.sofascore.com/api/v1/player/868855/image,25.0,20.0,8.0,5.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,40.0,7.1,8.0,0.0,0.0,0.0,0.0
3,Arthur Edeson,D,#FFE314,#13027C,https://api.sofascore.com/api/v1/team/6980/image,https://api.sofascore.com/api/v1/player/981606/image,34.0,26.0,2.0,2.0,0.0,0.0,0.0,5.0,4.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,42.0,6.3,15.0,0.0,0.0,0.0,3.0
